sekarang layanan kesehatan sudah mulai bagus.,1
tingkatkan lagi,-1
Beri dana lebih untuk menunjang kegiatan mahasiswa,1
tingkatkan lagi,-1
"Selama saya bayar asuransi 150k, belum merasakan manfaatnya hinggs sekarang. Jadi tidak begitu mendalami masalah ini.
Asrama tolong kualitas air diperhatikan.",-1
sangat baik,1
sudah baik,1
lebih baik lagi,-1
sejauh ini sudah cukup baik,1
Mengenai fasilitas klinik mohon diperbaiki,1
sudah cukup baik mengenai beasiswa,1
baik,1
layanan kemahasiswaan sudah bagus,1
sudah baik,1
sudah cukup baik,1
mencari solusi untuk antri yg padat,1
Kesehatan diperbaiki sistemnya,1
"asrama airnya tolong dikelola lagi karna masih kotor dan ada cacingnya, ya buat meningkatkan kualitas telU, takutnya kalau pada bilang ke orang yg negatif ttg telkom. atiati sama the power of mouth orang",-1
terima kasih telah melayani kami dengan baik,1
"asrama terlalu ketat, jika sudah ijin karena ukm seharusnya di maklumi",-1
diperbaiki dan ditingkatkan,-1
Di perbanyak lagi,-1
jam malak anak tingkat 1 dan peminjaman ruang untuk kegiatan sulit sekali yah hmm,-1
"sudah baik, tingkatkan lagi",1
"please add some AC in library, air asramanya kotor sekali, segera tindak lanjuti untuk masalah air asrama",-1
-,1
sudah baik,1
tidak ada,1
sudah cukup baik,1
fasilitas olahraga dan asrama lebih di tingkatkan kembali supaya mahasiswa lebih nyaman di kampus daripada diluar kampus,-1
"sudah baik, tingkatkan",1
kesehatan kliniknya kenapa harus bayar seharusnya gratis untuk mahasiswa lagian kalau bayar juga priksanya ga mendetail cuma diliat aja,1
bidang kesehatan dokternya harus lebik dan bagus. terkadang ada dokter yang salah memberikan obatkepada mahasiswa.,1
Cukup baik dan kembangkan lagi,1
Lebih Baik Lagi,1
----,1
it's already good,1
-,1
Asuransi kesehatan yang kurang menyeluruh dalam penggunaannya,1
"Kurang bersih nya air diasrama, dimohon untuk partisipasinya untuk membenarkan air bersih diasrama",-1
sudah baik,1
lebih di tingkatkan lagi kualitasnya,-1
"Untuk asrama, berikan tempat yang lebih nyaman lagi khususnya airnya yang lebih bersih",-1
sudah baik,1
Lebih diperhatikan kegiatan mahasiswanya,1
semoga lebih baik lagi,-1
sudah berjalan dengan baik,1
sudah cukup,1
Sebaiknya poliklinik mampu melayani dengan lebih baik lagi,1
Semoga layanannya lebih tersedia dengan lengkap,-1
dalam bidang kesehatan kurang bagus. pelayanan kurang memuaskan.,1
Lebih ditingkatkan lagi pelayanannya sehingga lebih baik,-1
"Sudah Bagus, Akan Tetapi Ada 2 Hal Yang Perlu Dibenahi :
1. Layanan Kesehatan Terlalu Memihak, Untuk Fakultas FKB/FEB/FIK/FIT 2014 Itu Apakah Di Klinik Memiliki Kelebihan Seperti Konsultasi Gratis, Sedangkan Fakultas Teknik 2013,12,11 dst Tidak Mendapatkan Hal Tersebut.
2. Kegiatan Bagi Mahasiswa Yang Masih Menetap Di Asrama Seharusnya Diberikan Toleransi/Dispensasi Ketika Mahasiswa/i Tersebut Mengikuti Acara Kegiatan Yang Sedang Dilakukan Oleh Unitnya Masing"", Ketika Misalnya Jam Malam Ataupun Hal Yang Lainnya",1
pertingkatkan lagi dalam palayanannya,-1
Bagus,1
lebih baik kedepannya,-1
sure jan,1
Hmmm,1
Sudah baik,1
Perlu disosialisasikan kpd mahasiswa mengenai asuransi yang sebenarnya bisa digunakan klaimnya utk apa saja,1
-,1
diperbaiki,1
layanan sudah cukup baik,-1
"asrama puas, kesehata lumaayn walaupun kadang dokternya kurang pas memberikan resep obatnya, untuk kegiatan semua mahasiswa sejauh ini saya sebagai mahasiswa, telkom sudah banyak memfasilitasi.",1
Bagus,1
semoga di tingkatkan lagi,-1
-,1
saya pernah 3x berobat di poliklinik. tapi 2 dari 3x tersebut saya hanya di kasih resep. ,1
semoga layanan di Universitas Telkom dalam bidang layanan kemahasiswaan menjadi lebih baik dan fasilitas dapat dilengkapi lagi,-1
SUDAH BAIK,1
lebih ditingkatkan lagi mutudan kualitas demi mahasiswa,-1
air asrama lebih diperhatikan lagi,-1
bagus,1
"layanan kemasiswaan sudah cukup baik, tapi saran untuk menambah lagi fasilitas dalam kegiatan kemahasiswaan bidang akademik",1
diharapkan bidang kesehatan memiliki tenaga kerja yang lebih kompeten dan lebih baik,1
Tidak ada,1
"dalam bidang layanan kemahasiswaan pelayanan yang diberikan sudah cukup baik , namun ketika waktu itu akan membawa bukti TAK dengan sertifikat ada satu sertifikat yang tidak dapat diinputkan TAK nya karena tidak terdapat tandatangan orang yang berkepentingan. sarannya untuk hal tersebut sebaiknya dilihat dan dipastikan dulu jangan langsung tidak diterima apalagi sertifikat tersebut dari bagian pihak kampus sendiri (CDC).",1
"baru tau ada asuransi , kok saya ngga tau?",1
sudah sangat baik. semakin baik lagi dan lagi ya,1
kurang kulkas dan tempat menjemur pakaian kurang terkena sinar matahari sehingga baju yang di jemur berbau,-1
bagus,1
"semoga kebersihan asrama lebih dijaga, semoga tingkat pelayanan kesehatan di tingkatkan",-1
di setiap kelas diberi kipas atau ac,1
Semoga dapat menjadi world class university,1
"parkiran asrama diperbaiki lagi, dan airnya dibersihkan",-1
"asrama msih kurang bagus karena airnya kotor dan ada cacing yang keluar sewaktu saya diasrama tahun kemarin.
untuk kesehatan seperti klinik, tolong shift dokternya ditambah, jangan hanya 2 kali shift dokter karena sangat tidak membantu saat mahasiswa ingin berobat. biasanya jam 6-7 itu jadwalnya ganti shift dan kami sebagai mahasiswa harus menunggu dengan memakan waktu lama, kita tidak bisa menahan sakit untuk menunggu dokter datang kan? jadi tolong lebih diperbaiki lagi. terima kasih",-1
"Sudah memuaskan, untuk kedepannya dievaluasi dan ditingkatkan",-1
polinya jangan sampai salah fonis lagi,-1
mohon untuk memperbaiki aliran air di asrama. khususnya asrama-asrama yang sering mengeluhkan tentang air di arama yang kotor dan bercacing. karena tidak mungkin kami mandi dengan cacing-cacing hidup tersebut.,-1
Pertahankan dan tingkatkan lagi kualitasnya,-1
Lebih baik lagi,-1
Sudah cukup baik,1
"untuk kesehatan agar pelayanannya ditingkatkan karena saya merasa tidak puas dengan pelayanan kesehatan di univ. telkom
untuk asrama diharapkan saat nanti penerimaan mahasiswa baru agar dispensernya dibersihkan
untuk ukm diharapkan bisa lebih menarik perhatian",-1
harus bisa lebih baik lagi.,-1
-,1
bagus,1
"Kegiatan mahasiswa, asuransi, kesehatan sudah bejalan dengan sangat baik, hanya saja asrama sedikit kurang baik dalam pemberian air bersihnya",-1
ok,1
"Layanan kemahasiswaan telkom sudah berusaha sebaik mungkin. Tapi banyak mahasiswa yang selalu menilai bahwa kemahasiswaan memberikan layanan buruk. Mungkin karena mereka belum mengenal. Coba kemahasiswaan lebih eksis dan bergerak lebih dekat dengan mahasiswa, sehingga mahasiswa tahu bahwa kemahasiswaannya baik dan bisa diandalkan.",-1
-,1
Sangat baik dan membantu,1
"Sudah baik , lebih baik lg sebaiknta ditingkatkan",1
sudah cukup bagus,1
puas,1
kalo bisa gerbang kampus ditutup jam 11-12 malem soalnya kegiatan mahasiswa terkadang barus selesai kegiatan jam segituan.,-1
sudah sangat bagus,1
tingkatkan terus kualitas dalam bidang layanan kemahasiswaan.,-1
"tolong banget itu klinik di bina, jangan sampai binasa. analisa dokter banyak yg salah dan fatal, Pemberian surat sakit pun sangat sulit. sangat disayangkan uang 150rb untuk asuransi kesehatan kami.",1
asrama kurang memadai dari segi fasilitas terutama jaringan wifi,-1
Ditingkatkan lagi fasilitas sarana & prasarana,-1
Menambah dan merawat fasilitas asrama,-1
-,1
Lebih ditingkatkan lagi,-1
saran saya dalam bidang layanan kemahasiswaan perlu ditingkatkan khusus nya pada bidang kesehatan dimana pada layanan poliklinik fasilitasnya sangat minim dan pemberi jasanya juga ada yang kurang mencerminkan perilaku sesuai perannya. Mengenai asrama untuk air nya perlu di kaji lebih baik supaya kami mendapatkanair yang lebih bersih.,-1
-,1
"fasilitas asrama tolong lebih diperhatikan seperti air, dispenser,dll. kegiatan mahasiswa sudah bagus dan lebih ditingkatkan lagi.",-1
"perizinan kampus masih tidak dianggap serius. ketika sudah diizinkan oleh pihak logistik, masih ada kemungkinan akan dimundurkan karena acara kampus yang secara tiba-tiba.",1
"asrama:sudah sangat nayaman dan aman 
kesehatan:klinik telkom sudah sangat membantu dan profesional
asuransi:sudah menjamin mahasiswa
kegiataan mahasiswa:kegiatan di telkom sangat posotif dan memotivasi saya",1
"Baik, namun ada beberapa fasilitas yang kurang terawat",-1
sudah baik,1
Bagus,1
tidaaak ada,1
Semoga lebih baik lagi kedepannya,-1
tidak ada,1
sudah bagus,1
"Untuk asrama, asrama saya berbeda dengan asrama lain. gedung asrama teman saya tidak terlalu ketat di hari biasa asrama mereka di kunci pukul 22.00 sedangkan asrama saya pukul 21.00. mengapa berbeda? bukankah jam dikunci asrama putri itu sama?",-1
Tingkatkan lagi,-1
"lebih memperhatikan kegiatan yang dilakukan mahasiswa, menurut saya masih ada beberapa kegiatan teman2 mahasiswa nya yang melenceng dari visi, dan misi univesitas bahkan dapat mencoreng nama universitas.",1
"Belfot.com atau singkatan dari Belajar Fotografi menyediakan informasi fotografi yang menurut saya sangat mudah untuk di pahami oleh fotografer pemula dengan ilustrasi yang jarang orang lain pikirkan, dengan penyampaian bahasa yang ringan dan mudah dimengerti bagi yang baru belajar. Web ini bisa dikatakan sebagai web besar dan selalu nangkring di halaman pertama Google, disajikan dengan tampilan tidak ribet alias simple, bersih, dan tidak pusing saat dibaca (tidak banyak hiasan yang menyilaukan mata) dan mengutamakan kenyamanan, pokoknya aku padamu deh ini website",1
Lebih ditingkatkan lagi layanan akademiknya.,1
Puas dengan layanan yang ada sekarang,1
yaa,1
saran untuk bidang kemahasiswaan terutama pada kesehatan/asuransi untuk berobat dipoliklinik diberikan cara aturan untuk berobat kesitu agar mahasiswa tahu prosedurnya untuk berobat disana.,1
lebih ditingkatkan,-1
"untuk asrama seharusnya lebih ketat lagi pengawasannya, seperti masalah rokok yang masih banyak konsumennya di dalam asrama dan juga mengkonsumsinya di dalam asrama.",-1
lebih ditingkatkan lagi kualitas layanan kemahasiswaan,-1
dipermudah lagi dalam mendapatkan TAK,1
Lebih diketatkan keamanan asrama,-1
air  asrama tolong di perhatikan dan keamanan kampus masih banyak bocah yang berkelairan di lingkungan kampus,-1
lebih ditingkatkan lagi pelayanannya,-1
fasilitas asrama harus jauh ditingkatkan. yang paling penting kualitas SDM di bidang layanan kesehatan haruslah  ditingkatkan,-1
Menurut saya cek kesehatan di poliklinik kurang rekomen,1
lumayan bagus,1
Pias,1
.,1
sudah cukup,1
-,1
Tingkatkan,-1
Lebih sering lagi kegiatan kegiatanya,1
"lebih diperhatikan kebersihan diluar atau dalam lingkungan asrama, kalo bisa adakan dokter khusus gigi, untuk parkiran motor diperbanyak menggunakan tudung agar tidak kehujanan dan kepanasan dan kalo bisa ada loker tempat helm agar lebih aman",-1
"bagian asrama terkait ketersediaan internet wifi yang sering di salah gunakan oleh pihak yang tak bertanggung jawab, mulai dari net cut, spoofing dan lain lain.",-1
oke bagus,1
"pelayanan diharapkan lebih bagus lagi, cepat tanggap, dan ramah.",1
Lebih ditingkatkan lagi layanan kemahasiswaan Telkom University,-1
asdfghjk,1
kegiatan mahasiswa baik dalam meminjam tempat untuk suatu acara jangan dipersulit diplomasinya.,1
baik,1
fasilitas asrama kurang memadai,-1
Semakin diperbanyak,-1
mantaplah,1
sudah bagus,1
-,1
"layanan asrama kurang, kurang jaringan wifi, kurang kebersihan air. lebih dijondisikan terutama pada air dan wifi.",-1
Asrama harus dberikan sarana olahraga tambahan.,-1
lebih ditingkatkan,-1
lebih di tingkatkan,-1
ditingkatkan kembali agar menjadi lebih baik,-1
"saya banyak mendengar dari teman mahasiswa lain bahwa layanan kesehatan di poliklinik Universitas Telkom kurang baik, seperti dokternya yang kurang ramah terhadap pasien terutama mahasiswa yang sedang sakit. Untuk Unit Kegiatan Mahasiswa (UKM) terutama ketika berkumpul sering melebihi waktu tutup asrama, dan saat ingin masuk UKM banyak UKM yang menerapkan seleksi pada awal masuk UKM padahal tujuan mahasiswa masuk UKM adalah untuk mengembangkan bakat dan mempelajari sesuatu yang baru.",1
"untuk kesehatan tolong bagian penerima pasien lebih ditingkatkan pelayanannya, lebih ramah lagi, untuk bagian dokter lebih ditingkatkan dalam pemberian rujukan ke rs terdekat jika tidak mampu untuk mengobati.",1
c,1
asrama : bersihkan lagi airnya,-1
:),1
"Telkom kurang sekali memberikan penggunaan ruang rapat, tempat acara dan pemberlakuan jam malam kepada mahasiswa, padahal kami yang rapat juga bertujuan baik untuk meninggikan nama jurusan, fakultas maupun telkom itu sendiri",1
more friendly,-1
-,1
Terlalu jutek dalam pelayanan,-1
"Saya rasa layanan kemahasiswaan telah baik, hanya kebersihan air asrama saja yang saya rasa perlu ditingkatkan.",-1
saran untuk asrama airnya kurang bersih,-1
Puas,1
"untuk air asrama mohon segera diperbaiki karena kondisi air yang kotor dan banyak hewan kecil yang keluar membuat saya berfikir dua kali untuk menggunakannya, dan tanggapan dari pihak asrama yang tidak jelas degan kondisi air tsb membuat saya bingung harus complain kemana.",-1
sudah baik,1
"ntuk airnya lebih dibenerin lg, airnya tidak terlalu bersih. bnyk cacing kecil yg tumbuh",-1
nope,1
Airnya bersihin..,-1
Ditingkatkan,-1
penanganan di polinya lebih diperhatikan lagi serta kebersihan dan kenyamanan di asramanya lebih ditingkatkan lagi,1
"Saran saya yaitu kalau untuk asrama harus bisa lebih membuat mahasiswa nyaman terutama dalam masalah kebersihan air, dan harusnya bisa lebih sering ada kegiatan di asrama yang diselenggarakan dari kampus untuk mengisi waktu luang.",-1
bagus,1
menurut saya sudah baik lebih ditingkatkan lagi,-1
Lebih baik,1
baik,1
baik,1
Sudah cukup,1
untuk air di asrama di mohon lebih bersih,-1
semoga menjadi lebih baik lagi,-1
Kurang bersahabat,-1
cukup,1
cukup baik,1
"Asrama perlu ditingkatkan keamanannya,poliklinik telkom sebaiknya jika memberikan obat jangan asal asalan dan jangan dengan mudah memberi keputusan sakit seseorang,dan pelayanan sangat tidak baik harusnya lebih ramah,UKM sudah cukup baik,hanya perlu fasilitas tambahan seperti gedungSC",-1
tidak ada,1
Terlalu membatasi mahasiswa dalam melakukan kegiatan kaderisasi,1
Baik,1
--------,1
dsadasda,1
good,1
"pelayanan kesehatan masih kurang,kurang kesigapan melayani pasien yang sakit",1
kebersihan terutama air di asrama harus di perbaiki,-1
"Semuanya baik kecuali layanan kesehatan yang ada di poliklinik. Saran saya, kedepannya dokter dan obat obat yang digunakan adalah yang layak. Sehingga mahasiswa tidak banyak yang merasa takut untuk berobat kesana. Trims",1
menurut saya sudah baik layanan dibidang kemahasiswaan,1
untuk asrama klo bisa ada kotak p3k nya tiap asrama,-1
Sudah cukup baik,1
mohon untuk ditingkatkan kembali,-1
"tidak tahu karena tidak mengambil asrama, tetapi yang lainnya baik dan bagus",1
asrama : larangan membawa kendaraan selain sepeda karena membuat macet dan penuh lahan parkir terutama MABA,-1
kegiatan mahasiswa lebih dibantu pelaksanaannya,1
fhfhs,1
tambahkan lebih banyak informasi tentang beasiswa mahasiswa,1
petugas asrama harus lebih sering membersihkan air karena sangat kotor dan  sering gatal-gatal,-1
tingkatkan,-1
"Ditingkatkan kembali untuk obat jika ada yg sakit, minimal agak banyak obat nya ya jangan hanya 1.",1
baik,1
perlu pandangan khusus terhadap komunitas-komunitas di sekitar telkom university,1
Sudah baik.,1
lebih ditingkatkan,-1
Sangat baik,1
ituu yang terpenting parkiran motor lebih ditata dan kalau bisa di PERLUAS.,-1
"Untuk ketersediaan obat di klinik mohon untuk lebih diperhatikan lagi (kualitasnya), Kegiatan Mahasiswa sedikit banyak udah mulai ada peningkatan. (BEASISWA) Menyisipkan masalah beasiswa mengapa dari saat pengumuman bulan Maret dinyatakan sebagai mahasiswa berprestasi yg mendapatkan hak akan beasiswa, sampai detik ini saya menulis saran dan masukan BELUM juga ada hasil (sempat ditanyakan baik kepada pihak keuangan dan kemahasiswaan.), terimakasih",1
asrama diusahakan lagi supaya airnya bersih supaya bisa nyaman kalau kita membersihkan diri,-1
Tolong tiap gedung asrama dipasang filter air agar air untuk mandi bisa menjadi lebih bersih bebas dari lumut dan cacing.,-1
"baik, dan sebaiknya ruangan bagi anak anak ukm diperbanyak lagi",1
Perlengkap jenis obat obatan yg disediakan,1
"kurang maksimalnya dalam membangun sebuah ruang kegiatan mahasiswa/i dapat menimbulkan efek yang sangat merugikan. contoh saja kita memiliki lapangan futsal namun, semua rusak karena tempatnya yang terbuka dan tidak sesuai dengan kondisi cuaca disini.",1
lebih ditingkatkan lagi,-1
terus ditingkatkan layanannya yaa,-1
"Untuk asrama, hanya terkendala dengan masalah air yang kotor dan akses jalan konblok menuju asrama yang sudah rusak.",-1
kegiatan mahasiswa yang bermanfaat tolong ditunjanga jangan dipersulit,1
Sudah baik.,1
tolong lahan parkir motor di tambah karena lebih banyak pengguna motor dari pada mobil,-1
Ok,1
klinik kurang baik,1
lebih dtingkatkan lagi kualitas pelayanannnya,-1
NO,1
"Pls upgrade the internet , that super slow",-1
sudah baik,1
tingkatkan,-1
Bagus,1
Mohon untuk pihak kampus tidak mempersulit masalah surat menyurat peminjaman fasilitas kampus kemudian prosesnya dipercepat karena sering terjadi surat peminjaman telah masuk tetapi pihak kampus tidak memeroses surat yang telah di masukkan. Terima kasih,1
tidak ada,1
Cukup,1
agar kegiat ukm tidak di lakukan di malam hari,1
"TAK nilainya diperbesar kalau bisa. Masa ada aktifitas yang nilainya cuma 2.Minimal 5 lah. Untuk asrama kacau. Banyak yang merokok di kamar asrama, petugas melakukan sweeping sekedar formalitas saja dan cek penghuni kamar. Soalnya waktu saya asrama, di kamar sebelah ada penghuni bodong alias tidak bayar dan numpang tinggal di kamar teman asramanya. Itu tidak ketahuan sampai masa asrama selesai. Itu sangat tidak adil bagi kami yang bayar.",-1
-,1
"Wifi.id di asrama bermasalah, karena wifinya lelet terutama saat siang sampai malam, mati sendiri, bahkan tidak bisa disambungkan. Air keran juga kadang-kadang kotor. Selain itu, ketersediaan galon di asrama juga perlu diperhatikan. Soalnya beberapa hari ini galon tidak direstock, sehingga kami kesulitan untuk minum. Tolong hal-hal di atas bisa diperbaiki, terima kasih sebelumnya.",-1
Terbaik kok,1
berikan pelayanan yang terbaik,-1
fasilitas pembelajaran terutama proyektor terkadang sering tidak bisa digunakan. parkiran masih kurang luas. toilet tidak bersih,1
"sebenarnya layanan yang diberikan sudah baik, tapi alangkah lebih baiknya ditingkatkan agar lebih baik kedepannya",-1
Tidak ada,1
sudah puas,1
semoga bisa lebih memperhstiksn kegiatan asrama,-1
kurang perhatian,-1
Dokter yang tersedia di klinik tidak kompeten.,1
masukan : harus memberi layanan yang puas kepada mahasiswa dan harus melayani dengan baik setip mahasiswa yang ada dan harus kebih bertanggung jawab atas kerja pegawai masing masing nya,-1
dalam asrama sebaiknya di perhatikan kebersihan airnya agar para penghuni asrama terutama asrama putra tidak khawatir terhadap adanya kotoran ataupun hal lainya yg ada pada air serta asrama,-1
Tolong untuk bagian Poliklinik sangat tidak memuaskan. Mulai dari resepsionis sampai dokternya tidak melayani dengan baik sampai kami lebih memilih klinik kecil di luar yang pelayanannya jauh lebih baik jika di bandingkan dengan poliklinik telkom,1
-,1
sudah tidak diasrama,1
cukup baik,1
semangat ya,1
-,1
Kurang disediakan nya lahan parkir untuk ke klinik telkom jadi menyulitkan para pasien untuk parkir mobil,1
lebih di tingkatkan lagi,-1
Kembangkan...,-1
ditingkatkan lagi pelayanan kesehatannya,1
"sudah cukup bagus, tingkatkan kembali",1
cukup bagus,1
asrama sudah sangat baik,-1
sudah cukup baik.,1
Fasilitas yang diberikan sudah termasuk lengkap,-1
harus lebih baik,-1
"untuk kesehatan, poliklinik harus ditambah tempat dan jam kerjanya supaya optimal",1
lebih ramah dan cepat,-1
lebih komunikatif dan dikembangkan lagi,-1
lebih ketat dan disiplin dalam menjaga keamanan dan kenyamanan asrama,-1
"kegiatan mahasiswa sudah terlaksana dengan baik, lebih baik lagi jika pihak kampus dan fakultas turut memfasilitasi dengan semaksimal mungkin, karena tujuan adanya kampus adalah untuk sbg  media eksplorasi mahasiswa/i",1
baik,1
"bagusss, tingkatkan",1
sudah baik,1
dibidang kesehatan diharapkan staff di poliklinik lebih ramah terhadap mahasiswa,1
"Implementasi layanan di Universitas Telkom dalam bidang Layanan Kemahasiswaan (asrama, kesehatan, asuransi, kegiatan mahasiswa) ditingkatkan",-1
harus di tingkatkan,-1
Lebih di perbaiki lagi,-1
Agar di tingkatkan lagi,-1
"Asrama=fasilitas yang diberikan sudah baik, namun jika ada mahasiswa yang membutuhkan pembelian token listrik jangan diabaikan dan tidak dihiraukan. Untuk yang lain sudah baik tingkatkan lagi",-1
air di asrama kalau bisa lebih diperbaiki lagi kualitasnya,-1
Sudah baik,1
No comment,1
sudah cukup bagus,1
"air asrama banyak cacing, mohon agar ditemukan solusinya",-1
semoga semuanya lebih ditingkatkan lagi fasilitasnya,-1
Mohon diperhatikan!! Sudah seyogyanya tempat parkir motor diperluas di lingkungan telkom university karena semakin banyaknya jumlah mahasiswa telkom yg membawa motor.. Terimakasih,-1
tidak ada,1
sanitation can be improved,-1
"Untuk asrama tolong pada tangki air di berikan filter karena air yang keluar kotor,dan untuk parkiran motor mohon agar di beri penutup agar kendaraan menjadi lebih terjaga dan awet.",-1
harus berpihak adil kepada seluruh UKM,1
"Untuk setiap kegiatan seperti pengajuan dana untuk kegiatan kompetisi. Mohon untuk dibuatkan SOP atau alur pengajuan dari permohonan hingga penerimaan dana, serta memaparkan alasan yang tepat mengapa setiap pengajuan dana harus dikurangi dari pengajuan awalnya sehingga memungkinkan mahasiswa untuk menggunakan biaya sendiri agar dapat mengikuti kompetisi yang membawa nama institusi. JANGAN HANYA ACARA PROMOSI YANG MENDATANGKAN ARTIS2 YANG DANANYA GEDE.",1
"permudah kegiatan mahasiswa, bantu kegiatan mahasiswa terutama permudah pengajuan proposal mahasiswa",1
Sudah Bagus,1
lebih ditingkatkan,-1
SEMANGAT MAJU TERUS!,1
"asrama sangat buruk tidak sesuai dengan harapan , kegitan mahasiswa sangat minim dibidang olahraga semuanya dipersulit tentang peminjaman , akibatnya gedung KU3 yang mempunyai lapangan besar tidak terpakai , terbengkalai dan rusak akibat sulit dalam hal peminjaman lapangan padahal kita udah bayar",-1
sudah baik,1
lebih ditingkatkan lagi,-1
Ditingkatkan,-1
-,1
Di bagian Asrama saya sangat kecewa dengan fasilitas air yang sangat kotor dan ada cacing nya mohon kedepannya dilakukan perbaikan.,-1
Pompa air asrama jangan sampai rusak atau air asrama jangan sampai kotor,-1
Air asrama seret,-1
lebih tingkatkan lagi,-1
Lebih ditingkakan lagi,-1
tidak efektif,-1
Sebaiknya wifi asrama lebih ditingkatkan lagi dan air lebih dibersihkan lagi,-1
untuk mushola di lt3 tempat wudhunya kotor & mukena di dalam musholanya juga kotor,1
Bagus,1
"klinik asrama masih kurang baik (kecil, boat ga kampuh)",-1
-,1
Air tidak begitu bersih masih banyak cacing jika di saring,-1
Semoga para mahasiswa yang sedang sakit mendapatkan pelayanan kesehatan yang baik,1
.,1
"TOLONG, perhatikan mushola gedung A lantai 2, sangat tidak layak pakai, saya udah merespon tentang ini di survei sebelumnya tapi tidak ada perubahan, karena saya tidak pernah tinggal di asrama atau menggunakan kesehatan maka saya tidak dapat merespon apapun.",1
mungkin asrama bisa di tambah lagi agar semua mahasiswa baru dapat kebagian,-1
sudah baik,1
"Untuk layanan poliklinik Tel-U mohon ditingkatkan dalamsegala aspek, entah dalam pelayanan, administrasi, dll. Dan untuk asrama mohon untuk koneksi internet yang ada di gedung 12 dilancarkan koneksinya.",-1
lahan jemuran ditambahin dong dan juga kalo bisa tambahin jemuranya di rooftop maklum anak lantai 3 nih,-1
-,1
Masih kurang,-1
bagus,1
keren,1
diperjelas alur administrasi proposal kegiatan,1
bagus ko,1
Memudahkan beradaptasi bagi mahasiswa baru,1
"sangat baik, tapi yah baiklah",1
lebih ditingiatkan lagi,-1
Pelayanan sudah bagus dan mohon ditingkatkan lagi.,1
Prosedurnya jelas dan jangan dipersulit,-1
sudah cukup baik,1
mohon lebih di tingkatkan lagi layanannya terutama di bagian polikliniknya,-1
good,1
-,1
"sudah cukup baik, namun diperbaiki lagi supaya lebih baik kedepannya",-1
tidak ada,1
"di bidang kesehatan, kalau bisa setarakan fakultas teknik dengan fkb atau lain nya, karena untuk berobat fakultas teknik masih harus membayar sebesar 20-30rb",1
"Fasilitas asrama masih kurang memadai contohnya seperti air ,masih kotor dan terdapat cacing dalam keran",-1
-,1
fasilitas asrama kurang,-1
palayanan kemahasiswaan berjalan dengan lancar,1
Baik,1
tidaaaaak,-1
Lumayan,1
"Kalau bisa supaya bisa mengadakan lebih banyak kegiatan yang melibatkan partisipasi mahasiswa, bukan hanya dalam bidang akademik, tapi juga non akademik",1
Baik,1
Tolong fasilitas kesahatan ditingkatkan lagi karena seringkali resep obat yang diberikan kurang efektif,1
harus lebih baik lagi,-1
sudah cukup baik,1
lebih ditingkatkan lagi,-1
semuanya sudah  baik. kalau bisa di tingkatkan lagi pelayanannya.,1
sudah baik,1
saya berharap dokter dokter yang berjaga di dalam poliklinik telkom university ini agar memeriksa dan menanyakan tentang riwayat penyakit pasiennya dulu baru memberikan diagnosis dan memberikan  waktu untuk berkonsultasi.,1
sudah baik,1
sudah bagus,1
air aga kotor,-1
poli kliniknya pelayanannya dipercepat lagi,1
asrama air kurang bersih,-1
diproses dengan baik dan disetujui oleh kampus,1
sudah cukup baik,1
"Air kamar mandi mulai tidak bersih, sebaiknya harus sering dibersihkan.",-1
cukup baik,1
Saya harap implementasi layanan di Universitas Telkom dalam bidang Layanan Kemahasiswaan dapat lebih ditingkatkan lagi,-1
"sangat bagus. asrama nyaman, namun terkadang air suka kotor dan mati.untuk aspek lainnya menurut saya memuaskan",-1
harus di kembangkan lebih baik lagi,-1
Sudah bagus,1
bagus,1
sudah maksimal,1
semoga dalam kegiatan mahasiswa bisa didukung oleh pihak universitas,1
Bisa lebih baik lg,-1
bagus,1
kesehatan yg di sediakan telkom mohon d evaluasi lagi pelayangannya. sdm dokternya apakah berkompeten atau tidak.,1
"Saran : Tingkatkan lagi pelayanan terutama di bidang kesehatan, karena terdapat beberapa mahasiswa yang belum mengetahui tata cara berobat di poliklinik",1
-,1
tidak ada,1
BAIK,1
kurang memuaskan.,-1
sudah sgt bagus,1
untuk kegiatan mahasiswa harus diperhatikan untuk menjaga nama baik universitas telkom,1
layanan kesehatan sudah bagus. Untuk proses input TAK sistemnya masih kurang pas (ribet) sehingga banyak mahasiswa yang masih blm mengetahui bagaimana harus mengurus TAK,1
"Sarannya ditingkatkan lagi layanannya dalam segi kecepatan, pelayanan, informasi, keramahan dll",-1
tidak ada,1
-----------,1
"Parkiran kampus kurang memadahi, bisa dinilai sangat buruk. Mahasiswa banyak yg memakai kendaraan bermotor. Mohon lebih difasilitasi untuk mengurangi keluhan.",1
bidang fasilitas dipercepat untuk mendatangani kegiatan mahasiswa.,1
Asrama : perbaikan dari segi air yang kotor agar mahasiswa tidak kesusahan air lagi,-1
"Hmm, semoga bisa lebih baik lagi kedepannya",-1
Semoga layanannya lebih baik,-1
layanan kesehatan di klinik diperbaiki lagi.,1
Oke :),1
sangat bagus,1
-,1
perbanyak kegiatan mahasiswa,1
menurut saya sudah baik,1
"bagus, saya mahasiswa yang pindah jurusan dan mendapatkan layanan yang baik namun terkadang mesti bolak balik dikarenakan keterbatasan petugas",1
Cukup,1
Kegiatan mahasiswa kalau bisa kampus selalu mensuport dan mendukung jangan ada pilih pilhan,1
ditingkatkan lagi,-1
